order_id,order_date,customer_id,city,product_id,category,quantity,selling_price,discount,payment_type,delivery_time
90350,2024-06-04,10659,Chennai,5164,Grocery,2,709.24,15,UPI,26
90351,2024-06-18,10022,Mumbai,5192,Electronics,3,690.08,0,Card,84
90352,2024-09-17,10362,Bangalore,5032,Fashion,1,539.23,5,COD,118
90353,2024-07-18,10470,Hyderabad,5004,Electronics,2,898.72,5,COD,73
90354,2024-05-09,10654,Hyderabad,5061,Grocery,2,709.98,0,COD,104
90355,2024-02-04,10004,Bangalore,5097,Electronics,4,840.93,0,Wallet,93
90356,2024-05-23,10591,Mumbai,5168,Food,2,445.53,20,Wallet,25
90357,2024-12-05,10163,Pune,5111,Fashion,1,155.03,20,UPI,64
90358,2024-06-24,10327,Bangalore,5074,Electronics,3,790.87,10,UPI,99
90359,2024-02-03,10506,Delhi,5118,Food,3,804.72,0,UPI,42
90360,2024-06-11,10443,Delhi,5176,Fashion,1,675.51,10,Wallet,42
90361,2024-09-17,10225,Mumbai,5166,Electronics,3,523.76,0,Card,111
90362,2024-07-22,10784,Chennai,5004,Grocery,4,820.75,20,UPI,72
90363,2024-11-15,10513,Chennai,5116,Electronics,1,541.76,0,COD,116
90364,2024-02-01,10114,Bangalore,5192,Electronics,3,574.79,5,Wallet,44
90365,2024-07-26,10610,Hyderabad,5056,Grocery,2,117.89,5,UPI,52
90366,2024-03-11,10006,Delhi,5021,Electronics,3,216.62,20,UPI,99
90367,2024-10-15,10366,Mumbai,5024,Electronics,1,341.22,5,Card,69
90368,2024-11-25,10747,Delhi,5022,Grocery,4,148.75,0,COD,37
90369,2024-02-06,10252,Pune,5178,Electronics,3,1004.72,0,COD,38
90370,2024-10-07,10398,Pune,5141,Grocery,4,290.78,0,Card,60
90371,2024-11-01,10274,Mumbai,5035,Fashion,2,754.15,5,Wallet,78
90372,2024-10-22,10425,Mumbai,5041,Food,4,129.51,15,UPI,112
90373,2024-12-15,10365,Pune,5110,Grocery,3,831.06,5,Wallet,102
90374,2024-07-22,10595,Mumbai,5093,Fashion,2,447.58,5,Card,63
90375,2024-03-09,10384,Pune,5059,Grocery,2,431.47,20,Wallet,102
90376,2024-07-05,10489,Pune,5185,Grocery,3,60.5,5,Card,93
90377,2024-05-18,10538,Mumbai,5168,Food,2,502.02,5,Card,86
90378,2024-08-19,10437,Mumbai,5113,Food,3,502.08,10,COD,54
90379,2024-08-04,10418,Pune,5051,Grocery,1,896.05,0,COD,30
90380,2024-10-19,10732,Hyderabad,5047,Electronics,3,694.94,15,Card,62
90381,2024-05-28,10722,Delhi,5073,Electronics,1,336.28,10,Wallet,65
90382,2024-09-12,10711,Hyderabad,5164,Fashion,2,676.95,15,Card,63
90383,2024-09-29,10692,Chennai,5155,Fashion,3,704.88,5,COD,97
90384,2024-07-03,10784,Chennai,5003,Food,3,96.16,5,Wallet,107
90385,2024-02-16,10601,Chennai,5004,Electronics,1,851.19,15,Wallet,59
90386,2024-10-09,10421,Bangalore,5145,Grocery,1,238.85,10,Wallet,21
90387,2024-07-19,10231,Pune,5141,Food,4,214.85,5,UPI,44
90388,2024-11-17,10060,Chennai,5145,Electronics,4,208.73,10,Wallet,26
90389,2024-02-17,10223,Bangalore,5129,Food,3,995.78,0,Wallet,33
90390,2024-05-21,10645,Mumbai,5173,Food,2,495.46,20,UPI,85
90391,2024-11-02,10450,Chennai,5186,Grocery,1,193.4,0,UPI,90
90392,2024-11-14,10136,Pune,5043,Electronics,3,208.58,5,Wallet,48
90393,2024-04-23,10646,Mumbai,5114,Electronics,4,915.31,5,COD,57
90394,2024-10-02,10633,Chennai,5110,Electronics,2,776.43,5,UPI,30
90395,2024-07-05,10183,Pune,5062,Fashion,2,508.51,15,UPI,81
90396,2024-10-22,10538,Mumbai,5101,Electronics,2,492.44,5,Card,46
90397,2024-03-26,10750,Bangalore,5041,Electronics,1,149.53,5,Wallet,77
90398,2024-02-06,10015,Hyderabad,5092,Electronics,3,795.51,0,UPI,115
90399,2024-03-01,10606,Delhi,5147,Grocery,2,199.05,0,Wallet,62
90400,2024-09-10,10405,Pune,5076,Electronics,3,488.82,10,UPI,85
90401,2024-06-10,10087,Pune,5002,Grocery,4,354.26,0,Wallet,110
90402,2024-04-17,10757,Pune,5161,Food,2,225.16,0,Card,34
90403,2024-02-01,10272,Delhi,5044,Fashion,3,322.51,0,Wallet,103
90404,2024-12-23,10556,Pune,5006,Food,4,199.52,5,UPI,37
90405,2024-01-26,10614,Delhi,5121,Grocery,1,787.57,5,Card,109
90406,2024-05-27,10633,Chennai,5025,Grocery,1,687.25,15,Card,37
90407,2024-01-06,10599,Pune,5020,Fashion,3,767.99,20,UPI,41
90408,2024-12-27,10651,Delhi,5147,Grocery,2,188.37,0,COD,78
90409,2024-08-23,10341,Hyderabad,5036,Grocery,1,622.01,5,COD,99
90410,2024-01-15,10376,Delhi,5103,Fashion,4,687.18,0,Card,51
90411,2024-01-02,10298,Hyderabad,5188,Fashion,3,101.59,0,Wallet,101
90412,2024-12-19,10196,Hyderabad,5182,Food,1,182.6,15,Wallet,110
90413,2024-01-28,10313,Hyderabad,5120,Food,4,292.35,15,COD,23
90414,2024-07-13,10676,Bangalore,5091,Grocery,1,513.27,5,Card,37
90415,2024-02-23,10346,Bangalore,5078,Food,4,186.43,5,UPI,36
90416,2024-08-21,10263,Delhi,5014,Fashion,2,383.58,15,UPI,63
90417,2024-02-22,10409,Mumbai,5103,Food,3,604.4,0,Wallet,89
90418,2024-06-15,10793,Pune,5027,Food,1,167.94,5,UPI,27
90419,2024-10-06,10341,Hyderabad,5038,Electronics,4,416.34,0,UPI,104
90420,2024-10-14,10791,Hyderabad,5004,Food,3,949.11,0,COD,94
90421,2024-08-24,10683,Hyderabad,5121,Fashion,4,583.91,15,Card,88
90422,2024-08-28,10652,Bangalore,5118,Grocery,3,810.48,15,Card,56
90423,2024-06-30,10298,Hyderabad,5172,Food,3,308.78,0,COD,42
90424,2024-12-14,10636,Pune,5112,Grocery,4,734.96,0,COD,116
90425,2024-09-18,10093,Delhi,5161,Grocery,4,234.66,10,COD,48
90426,2024-11-30,10451,Delhi,5123,Grocery,3,506.89,5,UPI,83
90427,2024-05-11,10654,Hyderabad,5030,Electronics,2,375.74,10,COD,46
90428,2024-10-04,10141,Delhi,5157,Food,4,418.46,10,Card,82
90429,2024-08-08,10135,Hyderabad,5130,Electronics,4,664.27,0,COD,109
90430,2024-11-29,10328,Chennai,5192,Fashion,2,615.31,0,Wallet,31
90431,2024-11-09,10164,Chennai,5194,Food,1,606.43,20,Card,108
90432,2024-08-11,10109,Delhi,5085,Food,4,410.51,5,COD,85
90433,2024-08-01,10095,Chennai,5192,Electronics,2,609.58,15,UPI,95
90434,2024-05-31,10406,Mumbai,5151,Electronics,3,588.03,5,Wallet,93
90435,2024-08-03,10091,Hyderabad,5133,Food,2,686.59,5,UPI,84
90436,2024-09-17,10232,Mumbai,5081,Grocery,2,118.23,20,COD,76
90437,2024-04-05,10350,Hyderabad,5011,Electronics,4,655.01,10,UPI,40
90438,2024-04-18,10539,Pune,5010,Grocery,1,488.52,5,COD,113
90439,2024-09-05,10776,Chennai,5128,Electronics,4,364.51,0,Wallet,34
90440,2024-10-28,10039,Pune,5004,Electronics,4,960.74,20,UPI,111
90441,2024-06-23,10003,Mumbai,5067,Grocery,3,139.0,0,UPI,24
90442,2024-06-29,10295,Delhi,5108,Food,1,993.89,20,UPI,55
90443,2024-01-01,10071,Pune,5146,Fashion,3,57.45,5,UPI,78
90444,2024-05-10,10663,Pune,5108,Electronics,2,1042.88,10,COD,118
90445,2024-06-28,10104,Bangalore,5170,Fashion,4,468.87,20,Wallet,49
90446,2024-10-12,10512,Delhi,5141,Electronics,2,270.17,0,COD,34
90447,2024-08-11,10683,Hyderabad,5145,Grocery,3,253.82,15,UPI,40
90448,2024-03-16,10331,Pune,5169,Fashion,1,161.23,15,UPI,61
90449,2024-01-13,10699,Bangalore,5185,Food,3,75.81,15,Card,117
90450,2024-01-18,10134,Bangalore,5048,Grocery,2,173.29,5,Wallet,24
90451,2024-09-01,10112,Chennai,5130,Grocery,1,663.52,20,COD,20
90452,2024-05-28,10224,Bangalore,5180,Electronics,1,623.32,10,COD,30
90453,2024-03-16,10265,Hyderabad,5142,Electronics,1,720.11,0,UPI,55
90454,2024-08-10,10373,Hyderabad,5187,Electronics,3,674.32,15,UPI,34
90455,2024-10-03,10219,Chennai,5086,Grocery,1,383.35,15,UPI,27
90456,2024-07-28,10547,Chennai,5057,Food,4,710.8,10,Wallet,53
90457,2024-06-03,10727,Hyderabad,5023,Electronics,3,717.03,10,UPI,42
90458,2024-07-10,10761,Chennai,5064,Electronics,3,996.11,0,COD,28
90459,2024-04-14,10286,Chennai,5006,Fashion,4,182.33,5,UPI,119
90460,2024-06-08,10451,Delhi,5007,Fashion,4,719.35,15,UPI,62
90461,2024-07-31,10098,Delhi,5119,Electronics,2,840.73,20,Card,75
90462,2024-10-31,10486,Hyderabad,5058,Electronics,4,828.84,20,Card,57
90463,2024-02-12,10275,Mumbai,5127,Grocery,2,946.58,15,UPI,45
90464,2024-10-06,10218,Mumbai,5179,Fashion,2,281.07,5,UPI,25
90465,2024-01-04,10111,Chennai,5074,Fashion,3,650.49,10,UPI,51
90466,2024-11-22,10131,Chennai,5146,Food,3,72.22,15,Card,81
90467,2024-07-27,10057,Pune,5072,Electronics,4,245.39,0,UPI,43
90468,2024-04-07,10186,Bangalore,5088,Fashion,1,142.66,15,Wallet,88
90469,2024-06-13,10049,Hyderabad,5118,Electronics,1,1116.07,0,Card,38
90470,2024-05-07,10724,Mumbai,5139,Food,4,405.44,10,Wallet,92
90471,2024-06-10,10748,Chennai,5094,Grocery,3,749.9,0,COD,80
90472,2024-11-08,10694,Bangalore,5082,Fashion,3,846.38,0,Wallet,87
90473,2024-02-25,10634,Bangalore,5039,Food,4,548.54,15,COD,100
90474,2024-07-20,10263,Delhi,5097,Fashion,3,1014.8,0,Wallet,33
90475,2024-05-26,10681,Pune,5004,Electronics,1,859.57,5,COD,99
90476,2024-12-24,10178,Mumbai,5132,Fashion,2,205.73,0,COD,64
90477,2024-03-19,10109,Delhi,5048,Food,1,172.98,0,Card,82
90478,2024-04-10,10465,Pune,5127,Grocery,1,969.11,0,UPI,112
90479,2024-04-18,10697,Bangalore,5071,Fashion,2,109.98,15,Card,116
90480,2024-10-05,10165,Hyderabad,5186,Food,2,225.58,0,Card,71
90481,2024-03-27,10491,Hyderabad,5060,Grocery,4,242.48,5,COD,117
90482,2024-01-23,10451,Delhi,5062,Fashion,2,584.89,0,UPI,71
90483,2024-10-11,10785,Bangalore,5081,Electronics,4,108.04,0,Card,27
90484,2024-10-02,10430,Delhi,5124,Food,3,210.79,0,Card,102
90485,2024-08-22,10728,Chennai,5060,Electronics,3,212.06,10,Card,57
90486,2024-09-27,10672,Chennai,5093,Fashion,2,613.28,5,Wallet,107
90487,2024-10-02,10278,Mumbai,5132,Food,2,187.0,10,Card,23
90488,2024-02-12,10449,Bangalore,5065,Grocery,4,927.08,0,UPI,38
90489,2024-07-12,10192,Chennai,5112,Fashion,4,754.83,5,COD,59
90490,2024-10-06,10396,Bangalore,5117,Electronics,3,724.48,15,Wallet,43
90491,2024-10-21,10784,Chennai,5178,Electronics,4,886.78,5,Card,26
90492,2024-09-12,10606,Delhi,5039,Food,4,767.69,10,COD,51
90493,2024-03-29,10650,Hyderabad,5016,Fashion,4,751.14,5,COD,52
90494,2024-01-12,10793,Pune,5084,Fashion,4,145.41,15,COD,84
90495,2024-07-06,10341,Hyderabad,5139,Electronics,3,359.63,5,Wallet,27
90496,2024-04-16,10436,Pune,5132,Fashion,3,205.16,0,COD,84
90497,2024-03-09,10032,Pune,5129,Grocery,3,1062.68,5,UPI,40
90498,2024-05-23,10241,Hyderabad,5068,Fashion,2,454.98,15,Wallet,35
90499,2024-09-06,10770,Mumbai,5176,Fashion,3,518.29,20,COD,53
90500,2024-03-15,10770,Mumbai,5166,Electronics,3,418.0,5,Wallet,85
90501,2024-05-17,10289,Mumbai,5176,Fashion,1,648.78,10,COD,78
90502,2024-01-21,10020,Bangalore,5004,Grocery,1,706.18,10,COD,104
90503,2024-12-21,10372,Bangalore,5098,Fashion,4,568.43,5,COD,114
90504,2024-07-08,10141,Delhi,5037,Electronics,3,92.47,15,UPI,107
90505,2024-07-27,10476,Pune,5034,Grocery,2,351.24,0,COD,79
90506,2024-12-08,10127,Bangalore,5181,Grocery,4,505.34,5,Wallet,109
90507,2024-12-24,10558,Mumbai,5144,Fashion,4,344.52,5,Wallet,60
90508,2024-11-03,10773,Mumbai,5119,Food,3,790.22,5,UPI,74
90509,2024-06-24,10689,Chennai,5097,Food,3,924.03,0,Card,36
90510,2024-02-05,10350,Hyderabad,5027,Grocery,2,178.33,0,UPI,22
90511,2024-09-13,10470,Hyderabad,5025,Fashion,2,643.26,0,COD,20
90512,2024-09-16,10551,Hyderabad,5109,Fashion,2,835.05,15,UPI,30
90513,2024-06-13,10067,Chennai,5117,Food,2,862.11,0,COD,104
90514,2024-01-11,10199,Hyderabad,5161,Food,2,210.53,0,COD,71
90515,2024-09-23,10145,Bangalore,5121,Food,2,706.91,15,COD,28
90516,2024-05-29,10255,Mumbai,5087,Fashion,4,283.05,5,UPI,104
90517,2024-03-05,10148,Mumbai,5116,Food,1,578.48,5,COD,34
90518,2024-03-24,10246,Delhi,5049,Fashion,4,332.56,15,UPI,79
90519,2024-08-28,10152,Bangalore,5198,Grocery,4,648.25,5,Wallet,68
90520,2024-08-28,10228,Delhi,5058,Grocery,4,671.38,10,COD,32
90521,2024-02-20,10687,Mumbai,5082,Fashion,1,818.75,15,UPI,82
90522,2024-03-11,10394,Bangalore,5200,Electronics,3,389.36,10,Card,84
90523,2024-04-16,10107,Bangalore,5128,Grocery,4,334.95,10,UPI,39
90524,2024-01-08,10720,Pune,5090,Grocery,4,267.82,0,Card,42
90525,2024-03-25,10378,Delhi,5151,Grocery,2,496.56,0,Wallet,25
90526,2024-05-12,10750,Bangalore,5189,Fashion,1,529.73,5,Card,89
90527,2024-01-18,10401,Hyderabad,5031,Electronics,4,152.54,0,Wallet,22
90528,2024-07-08,10669,Bangalore,5044,Electronics,4,320.22,10,Card,119
90529,2024-01-26,10237,Pune,5105,Food,3,1014.95,10,Wallet,51
90530,2024-12-19,10774,Mumbai,5139,Grocery,2,317.64,0,Wallet,109
90531,2024-11-28,10091,Hyderabad,5171,Fashion,3,154.74,5,Wallet,66
90532,2024-05-15,10168,Chennai,5086,Food,4,384.45,5,Wallet,103
90533,2024-04-12,10664,Hyderabad,5101,Food,2,514.66,0,Wallet,47
90534,2024-09-29,10337,Chennai,5123,Grocery,3,577.41,15,Wallet,88
90535,2024-11-29,10667,Pune,5075,Grocery,1,106.07,10,COD,40
90536,2024-09-23,10336,Hyderabad,5002,Food,4,365.83,5,UPI,97
90537,2024-03-25,10304,Hyderabad,5079,Fashion,1,734.12,5,UPI,69
90538,2024-05-07,10156,Mumbai,5168,Fashion,2,502.21,15,UPI,35
90539,2024-04-22,10309,Delhi,5150,Fashion,3,112.59,5,Card,41
90540,2024-02-08,10371,Bangalore,5168,Food,2,399.34,0,COD,114
90541,2024-07-18,10159,Delhi,5017,Grocery,4,456.01,10,COD,65
90542,2024-10-30,10293,Delhi,5099,Electronics,1,786.39,10,COD,107
90543,2024-11-02,10773,Mumbai,5169,Food,4,151.1,10,COD,63
90544,2024-09-09,10637,Chennai,5078,Food,3,212.94,0,Card,31
90545,2024-10-29,10691,Delhi,5056,Fashion,2,163.14,10,COD,43
90546,2024-06-28,10314,Pune,5127,Electronics,2,835.27,5,Wallet,80
90547,2024-04-27,10607,Pune,5073,Fashion,1,376.79,15,Card,90
90548,2024-12-06,10577,Chennai,5198,Fashion,3,558.84,15,Card,64
90549,2024-07-31,10347,Pune,5063,Fashion,1,495.52,0,UPI,71
90550,2024-03-31,10778,Mumbai,5169,Grocery,2,142.73,0,Wallet,50
90551,2024-05-24,10190,Chennai,5097,Fashion,3,785.29,15,Wallet,59
90552,2024-11-05,10109,Delhi,5027,Electronics,3,134.15,15,UPI,27
90553,2024-03-31,10411,Mumbai,5017,Electronics,1,446.95,0,UPI,90
90554,2024-08-05,10560,Mumbai,5137,Electronics,4,321.78,10,Card,110
90555,2024-11-08,10210,Pune,5131,Food,4,490.03,0,UPI,46
90556,2024-10-02,10328,Chennai,5099,Grocery,1,766.71,5,Card,68
90557,2024-10-14,10598,Delhi,5178,Food,1,952.73,0,UPI,76
90558,2024-02-24,10327,Bangalore,5142,Grocery,1,956.55,5,UPI,64
90559,2024-12-28,10564,Bangalore,5130,Grocery,4,900.26,10,UPI,81
90560,2024-02-26,10759,Mumbai,5046,Fashion,1,842.12,0,UPI,113
90561,2024-04-17,10420,Pune,5084,Grocery,3,184.91,20,UPI,35
90562,2024-12-23,10051,Mumbai,5166,Fashion,3,486.71,10,UPI,76
90563,2024-09-04,10782,Hyderabad,5004,Food,4,745.09,0,UPI,28
90564,2024-09-06,10685,Delhi,5091,Electronics,3,428.35,20,Wallet,41
90565,2024-12-19,10525,Mumbai,5120,Food,3,323.79,20,Card,68
90566,2024-07-09,10557,Pune,5021,Electronics,2,169.94,0,COD,94
90567,2024-01-26,10690,Bangalore,5054,Electronics,3,324.19,5,COD,44
90568,2024-09-30,10753,Delhi,5112,Grocery,3,629.07,10,Wallet,45
90569,2024-12-18,10570,Bangalore,5101,Electronics,4,360.14,0,Card,39
90570,2024-12-12,10193,Bangalore,5127,Electronics,3,819.38,0,UPI,57
90571,2024-02-21,10249,Pune,5039,Electronics,3,782.17,5,Card,97
90572,2024-10-15,10742,Hyderabad,5145,Fashion,2,228.4,5,Card,106
90573,2024-12-30,10655,Bangalore,5120,Electronics,1,296.01,15,Wallet,92
90574,2024-12-02,10037,Delhi,5081,Grocery,3,119.91,15,Wallet,40
90575,2024-10-08,10098,Delhi,5179,Food,3,318.36,0,Card,105
90576,2024-02-17,10103,Mumbai,5047,Electronics,4,719.5,0,UPI,69
90577,2024-06-12,10123,Delhi,5196,Food,4,613.8,10,UPI,26
90578,2024-03-06,10087,Pune,5102,Grocery,2,286.07,0,UPI,40
90579,2024-08-11,10255,Mumbai,5093,Electronics,4,487.05,5,Card,101
90580,2024-05-05,10567,Delhi,5112,Electronics,2,670.47,5,Wallet,91
90581,2024-08-19,10090,Bangalore,5027,Grocery,3,167.32,0,Card,26
90582,2024-05-23,10688,Mumbai,5118,Food,4,869.14,10,Wallet,78
90583,2024-11-08,10400,Chennai,5157,Fashion,4,529.66,5,UPI,114
90584,2024-04-12,10756,Chennai,5064,Food,1,839.67,15,Wallet,87
90585,2024-10-22,10709,Bangalore,5146,Grocery,2,62.36,20,UPI,92
90586,2024-03-14,10081,Chennai,5187,Food,2,896.69,0,UPI,93
90587,2024-09-02,10040,Hyderabad,5198,Food,2,664.31,0,Card,20
90588,2024-08-30,10441,Mumbai,5161,Fashion,3,222.98,15,COD,60
90589,2024-11-26,10395,Bangalore,5007,Food,4,500.44,10,Wallet,63
90590,2024-05-14,10346,Bangalore,5082,Grocery,1,951.53,5,Wallet,27
90591,2024-02-25,10259,Pune,5118,Fashion,2,1039.64,0,UPI,33
90592,2024-06-09,10527,Chennai,5148,Electronics,3,514.02,0,Wallet,47
90593,2024-10-20,10093,Delhi,5133,Food,2,870.84,10,Wallet,96
90594,2024-02-23,10422,Bangalore,5127,Fashion,1,752.14,5,Wallet,105
90595,2024-01-30,10271,Pune,5121,Grocery,2,581.19,5,COD,87
90596,2024-11-24,10525,Mumbai,5061,Fashion,4,508.35,15,Wallet,110
90597,2024-01-05,10174,Chennai,5154,Electronics,4,324.04,5,Wallet,72
90598,2024-06-27,10027,Pune,5173,Food,1,537.78,20,UPI,32
90599,2024-10-01,10785,Bangalore,5096,Fashion,1,679.16,15,COD,112
90600,2024-09-18,10089,Mumbai,5140,Grocery,3,439.13,0,Wallet,27
90601,2024-11-24,10401,Hyderabad,5050,Grocery,1,118.94,0,COD,53
90602,2024-06-14,10268,Chennai,5049,Food,4,393.62,15,Wallet,29
90603,2024-08-07,10279,Chennai,5021,Grocery,2,227.81,15,Wallet,42
90604,2024-01-27,10244,Mumbai,5013,Electronics,4,253.95,0,Card,79
90605,2024-06-06,10259,Pune,5111,Electronics,4,162.42,10,UPI,90
90606,2024-11-15,10489,Pune,5184,Electronics,1,226.91,0,UPI,53
90607,2024-02-03,10043,Bangalore,5117,Electronics,4,681.12,15,COD,72
90608,2024-02-03,10033,Delhi,5141,Electronics,2,270.88,10,Card,99
90609,2024-09-23,10228,Delhi,5187,Grocery,1,806.77,0,COD,58
90610,2024-12-23,10474,Chennai,5174,Food,2,654.5,5,UPI,92
90611,2024-06-04,10133,Bangalore,5107,Food,3,541.11,10,UPI,27
90612,2024-08-20,10212,Hyderabad,5030,Food,3,480.19,15,Wallet,40
90613,2024-11-20,10291,Hyderabad,5034,Food,1,469.51,15,Card,32
90614,2024-09-25,10275,Mumbai,5070,Electronics,3,565.17,5,UPI,66
90615,2024-04-21,10369,Delhi,5181,Electronics,1,442.37,15,COD,43
90616,2024-08-30,10383,Pune,5180,Fashion,3,558.15,20,COD,76
90617,2024-01-07,10445,Pune,5092,Food,3,853.47,20,COD,88
90618,2024-08-16,10205,Delhi,5053,Fashion,1,288.52,0,UPI,66
90619,2024-03-14,10010,Mumbai,5098,Fashion,3,475.91,0,COD,71
90620,2024-12-15,10757,Pune,5138,Food,1,352.08,5,COD,48
90621,2024-08-22,10623,Hyderabad,5184,Food,1,286.34,0,Card,71
90622,2024-03-26,10768,Hyderabad,5092,Food,3,659.52,15,Card,25
90623,2024-02-27,10715,Delhi,5097,Grocery,1,782.34,15,Card,25
90624,2024-11-15,10666,Mumbai,5144,Grocery,2,307.67,15,Card,89
90625,2024-11-16,10547,Chennai,5083,Grocery,3,489.84,0,Wallet,40
90626,2024-08-13,10548,Chennai,5147,Grocery,2,202.64,0,COD,32
90627,2024-02-01,10047,Hyderabad,5090,Grocery,1,270.22,10,UPI,96
90628,2024-09-27,10482,Mumbai,5030,Electronics,3,419.7,0,Card,88
90629,2024-02-26,10031,Mumbai,5112,Electronics,2,642.61,10,Wallet,32
90630,2024-02-28,10590,Pune,5095,Fashion,4,520.46,5,Wallet,114
90631,2024-08-06,10410,Mumbai,5014,Food,3,492.37,0,Wallet,117
90632,2024-11-19,10450,Chennai,5042,Food,1,88.52,5,Card,41
90633,2024-05-31,10399,Bangalore,5054,Food,2,270.78,0,Wallet,90
90634,2024-02-26,10249,Pune,5188,Electronics,4,121.83,10,Wallet,90
90635,2024-08-08,10452,Mumbai,5180,Fashion,2,532.78,5,UPI,88
90636,2024-07-31,10484,Hyderabad,5012,Electronics,2,564.83,5,Card,116
90637,2024-09-14,10763,Chennai,5091,Food,4,479.74,5,COD,105
90638,2024-09-28,10678,Hyderabad,5177,Electronics,2,775.06,0,UPI,88
90639,2024-07-23,10089,Mumbai,5010,Grocery,1,493.39,0,Card,102
90640,2024-04-14,10388,Bangalore,5170,Food,3,462.47,15,Card,28
90641,2024-09-05,10672,Chennai,5142,Grocery,4,757.54,5,Card,93
90642,2024-06-07,10450,Chennai,5017,Food,3,478.49,20,COD,51
90643,2024-01-04,10493,Bangalore,5021,Food,1,203.53,10,Card,20
90644,2024-09-06,10396,Bangalore,5125,Grocery,3,377.78,20,UPI,57
90645,2024-08-17,10405,Pune,5123,Food,4,515.4,10,COD,106
90646,2024-11-01,10711,Hyderabad,5046,Fashion,3,1084.9,20,UPI,118
90647,2024-11-06,10737,Hyderabad,5183,Food,4,416.0,0,Card,90
90648,2024-01-03,10497,Mumbai,5126,Fashion,3,631.95,0,Card,112
90649,2024-11-11,10443,Delhi,5009,Fashion,2,768.9,0,Wallet,108
90650,2024-08-04,10758,Delhi,5128,Grocery,1,416.29,10,Card,49
90651,2024-12-28,10299,Hyderabad,5127,Fashion,3,948.49,15,COD,56
90652,2024-12-05,10285,Chennai,5081,Electronics,3,140.05,5,Card,119
90653,2024-01-07,10223,Bangalore,5142,Grocery,3,901.12,20,UPI,21
90654,2024-06-05,10368,Pune,5055,Grocery,2,660.35,5,Wallet,42
90655,2024-05-09,10461,Mumbai,5016,Grocery,4,753.12,0,UPI,30
90656,2024-01-20,10069,Bangalore,5092,Electronics,3,917.81,0,COD,52
90657,2024-08-18,10412,Hyderabad,5139,Fashion,3,392.33,15,Wallet,105
90658,2024-02-25,10075,Hyderabad,5005,Fashion,2,226.28,10,Wallet,71
90659,2024-01-16,10258,Mumbai,5042,Electronics,3,66.75,5,Wallet,87
90660,2024-07-08,10119,Bangalore,5112,Fashion,4,787.52,15,Wallet,77
90661,2024-04-26,10368,Pune,5013,Fashion,2,287.33,0,COD,87
90662,2024-03-16,10162,Mumbai,5031,Fashion,1,149.82,10,Card,71
90663,2024-01-02,10516,Bangalore,5065,Fashion,3,986.41,5,Wallet,50
90664,2024-01-02,10466,Chennai,5027,Grocery,4,125.92,5,Wallet,107
90665,2024-10-16,10326,Bangalore,5008,Grocery,4,716.1,5,Card,89
90666,2024-07-21,10565,Chennai,5023,Grocery,2,826.29,5,UPI,21
90667,2024-03-29,10507,Delhi,5082,Electronics,2,840.71,0,UPI,43
90668,2024-05-05,10662,Mumbai,5018,Food,4,787.2,5,Wallet,88
90669,2024-09-09,10775,Bangalore,5099,Food,1,861.78,5,Wallet,68
90670,2024-04-10,10097,Chennai,5037,Grocery,2,116.07,20,Wallet,74
90671,2024-11-24,10609,Mumbai,5061,Fashion,1,607.89,15,Card,116
90672,2024-01-19,10713,Mumbai,5053,Fashion,1,285.22,10,Card,94
90673,2024-06-03,10217,Hyderabad,5017,Electronics,1,450.62,10,UPI,59
90674,2024-12-16,10381,Hyderabad,5120,Grocery,2,297.26,0,COD,47
90675,2024-09-01,10100,Pune,5098,Food,1,602.65,5,Card,33
90676,2024-03-23,10351,Bangalore,5039,Electronics,4,735.22,0,Card,87
90677,2024-03-11,10465,Pune,5108,Fashion,4,727.91,10,COD,81
90678,2024-06-18,10696,Pune,5170,Fashion,4,423.65,0,Wallet,51
90679,2024-05-26,10593,Chennai,5183,Grocery,2,405.96,0,Wallet,99
90680,2024-11-06,10469,Delhi,5074,Fashion,4,699.7,0,UPI,115
90681,2024-10-19,10632,Mumbai,5042,Electronics,3,75.87,10,UPI,91
90682,2024-04-18,10417,Delhi,5133,Fashion,1,872.89,10,Wallet,104
90683,2024-11-26,10378,Delhi,5001,Electronics,1,663.71,10,Wallet,54
90684,2024-08-03,10013,Delhi,5059,Fashion,2,613.32,0,COD,58
90685,2024-05-05,10446,Hyderabad,5043,Fashion,1,262.81,0,COD,68
90686,2024-07-21,10783,Mumbai,5035,Food,2,975.26,5,Wallet,114
90687,2024-02-29,10207,Mumbai,5097,Electronics,4,831.51,10,Card,58
90688,2024-02-06,10569,Bangalore,5074,Grocery,1,722.25,0,UPI,65
90689,2024-10-02,10643,Mumbai,5184,Electronics,2,222.84,5,UPI,90
90690,2024-08-10,10176,Mumbai,5004,Electronics,3,726.18,5,COD,24
90691,2024-07-30,10400,Chennai,5073,Food,4,361.04,5,Wallet,109
90692,2024-04-02,10297,Pune,5114,Food,3,853.65,15,COD,73
90693,2024-08-29,10228,Delhi,5079,Grocery,3,758.31,10,Card,70
90694,2024-05-21,10201,Delhi,5136,Fashion,3,290.32,5,Card,42
90695,2024-12-10,10734,Mumbai,5145,Grocery,3,230.13,5,Wallet,114
90696,2024-10-13,10794,Bangalore,5100,Electronics,4,1097.78,5,COD,89
90697,2024-12-11,10687,Mumbai,5070,Grocery,3,490.8,15,Card,84
90698,2024-05-01,10184,Delhi,5096,Fashion,2,610.43,10,Card,61
90699,2024-01-13,10232,Mumbai,5194,Food,2,814.34,5,COD,27
